employee_id,tv_name,score
EMP101129,SEA,4.0
EMP101130,SEA,3.0
EMP101131,SEA,5.0
EMP101132,SEA,0.0
EMP101133,SEA,5.0
EMP101136,SEA,4.0
EMP101137,SEA,3.0
EMP101138,SEA,4.0
EMP101139,SEA,4.0
EMP101140,SEA,1.0
EMP101141,SEA,2.0
EMP101142,SEA,2.0
EMP101143,SEA,2.0
EMP101146,SEA,2.0
EMP101147,SEA,5.0
EMP101148,SEA,5.0
EMP101149,SEA,3.0
EMP101150,SEA,3.0
EMP101151,SEA,5.0
EMP101152,SEA,3.0
EMP101153,SEA,4.0
EMP101154,SEA,3.0
EMP101158,SEA,5.0
EMP101159,SEA,3.0
EMP101160,SEA,2.0
EMP101161,SEA,3.0
EMP101162,SEA,1.0
EMP101163,SEA,0.0
EMP101164,SEA,5.0
EMP101165,SEA,3.0
EMP101166,SEA,3.0
EMP101167,SEA,5.0
EMP101168,SEA,5.0
EMP101170,SEA,4.0
EMP101171,SEA,3.0
EMP101174,SEA,3.0
EMP101175,SEA,2.0
EMP101176,SEA,1.0
EMP101177,SEA,0.0
EMP101178,SEA,2.0
EMP101179,SEA,0.0
EMP101180,SEA,4.0
EMP101181,SEA,3.0
EMP101182,SEA,2.0
EMP101183,SEA,0.0
EMP101184,SEA,3.0
EMP101186,SEA,0.0
EMP101187,SEA,2.0
EMP101188,SEA,4.0
EMP101189,SEA,2.0
EMP101190,SEA,3.0
EMP101191,SEA,4.0
EMP101192,SEA,3.0
EMP101193,SEA,2.0
EMP101194,SEA,2.0
EMP101195,SEA,3.0
EMP101197,SEA,4.0
EMP101198,SEA,2.0
EMP101199,SEA,3.0
EMP101200,SEA,4.0
EMP101201,SEA,0.0
EMP101203,SEA,5.0
EMP101204,SEA,1.0
EMP101205,SEA,4.0
EMP101206,SEA,2.0
EMP101207,SEA,5.0
EMP101208,SEA,3.0
EMP101209,SEA,2.0
EMP101210,SEA,4.0
EMP101211,SEA,3.0
EMP101212,SEA,2.0
EMP101213,SEA,2.0
EMP101215,SEA,2.0
EMP101216,SEA,0.0
EMP101217,SEA,1.0
EMP101218,SEA,2.0
EMP101219,SEA,3.0
EMP101220,SEA,1.0
EMP101221,SEA,3.0
EMP101222,SEA,4.0
EMP101223,SEA,4.0
EMP101224,SEA,3.0
EMP101225,SEA,5.0
EMP101226,SEA,4.0
EMP101227,SEA,3.0
EMP101228,SEA,3.0
EMP101229,SEA,1.0
EMP101230,SEA,2.0
EMP101231,SEA,3.0
EMP101232,SEA,3.0
EMP101233,SEA,2.0
EMP101234,SEA,5.0
EMP101236,SEA,3.0
EMP101237,SEA,5.0
EMP101238,SEA,4.0
EMP101239,SEA,2.0
EMP101241,SEA,4.0
EMP101242,SEA,4.0
EMP101243,SEA,2.0
EMP101245,SEA,2.0
EMP101246,SEA,4.0
EMP101247,SEA,1.0
EMP101248,SEA,5.0
EMP101249,SEA,4.0
EMP101250,SEA,4.0
EMP101251,SEA,2.0
EMP101253,SEA,3.0
EMP101254,SEA,0.0
EMP101255,SEA,4.0
EMP101256,SEA,5.0
EMP101257,SEA,2.0
EMP101258,SEA,4.0
EMP101259,SEA,4.0
EMP101260,SEA,3.0
EMP101262,SEA,4.0
EMP101263,SEA,4.0
EMP101264,SEA,2.0
EMP101265,SEA,2.0
EMP101266,SEA,4.0
EMP101267,SEA,4.0
EMP101268,SEA,4.0
EMP101269,SEA,1.0
EMP101270,SEA,3.0
EMP101271,SEA,2.0
EMP101272,SEA,4.0
EMP101273,SEA,3.0
EMP101274,SEA,5.0
EMP101275,SEA,3.0
EMP101276,SEA,5.0
EMP101277,SEA,2.0
EMP101279,SEA,2.0
EMP101280,SEA,1.0
EMP101281,SEA,5.0
EMP101282,SEA,3.0
EMP101285,SEA,2.0
EMP101286,SEA,5.0
EMP101287,SEA,3.0
EMP101288,SEA,4.0
EMP101289,SEA,4.0
EMP101290,SEA,3.0
EMP101291,SEA,3.0
EMP101292,SEA,4.0
EMP101293,SEA,5.0
EMP101295,SEA,5.0
EMP101296,SEA,3.0
EMP101297,SEA,1.0
EMP101298,SEA,4.0
EMP101299,SEA,2.0
EMP101300,SEA,3.0
EMP101303,SEA,2.0
EMP101304,SEA,2.0
EMP101305,SEA,0.0
EMP101306,SEA,2.0
EMP101307,SEA,3.0
EMP101308,SEA,0.0
EMP101309,SEA,5.0
EMP101310,SEA,3.0
EMP101311,SEA,4.0
EMP101312,SEA,2.0
EMP101313,SEA,3.0
EMP101314,SEA,2.0
EMP101315,SEA,4.0
EMP101316,SEA,2.0
EMP101317,SEA,3.0
EMP101318,SEA,4.0
EMP101319,SEA,0.0
EMP101320,SEA,5.0
EMP101322,SEA,4.0
EMP101323,SEA,0.0
EMP101324,SEA,3.0
EMP101325,SEA,3.0
EMP101326,SEA,1.0
EMP101327,SEA,0.0
EMP101328,SEA,5.0
EMP101329,SEA,2.0
EMP101330,SEA,5.0
EMP101331,SEA,3.0
EMP101332,SEA,1.0
EMP101333,SEA,3.0
EMP101334,SEA,3.0
EMP101335,SEA,5.0
EMP101336,SEA,2.0
EMP101338,SEA,3.0
EMP101339,SEA,1.0
EMP101340,SEA,2.0
EMP101341,SEA,2.0
EMP101342,SEA,0.0
EMP101343,SEA,5.0
EMP101344,SEA,4.0
EMP101346,SEA,3.0
EMP101347,SEA,5.0
EMP101348,SEA,4.0
EMP101349,SEA,2.0
EMP101350,SEA,5.0
EMP101351,SEA,4.0
EMP101352,SEA,2.0
EMP101353,SEA,5.0
EMP101354,SEA,4.0
EMP101355,SEA,2.0
EMP101356,SEA,4.0
EMP101358,SEA,4.0
EMP101359,SEA,3.0
EMP101361,SEA,1.0
EMP101362,SEA,5.0
EMP101363,SEA,3.0
EMP101364,SEA,3.0
EMP101365,SEA,4.0
EMP101366,SEA,2.0
EMP101367,SEA,5.0
EMP101368,SEA,4.0
EMP101369,SEA,5.0
EMP101370,SEA,2.0
EMP101371,SEA,4.0
EMP101372,SEA,4.0
EMP101373,SEA,3.0
EMP101374,SEA,1.0
EMP101375,SEA,4.0
EMP101376,SEA,2.0
EMP101377,SEA,3.0
EMP101379,SEA,5.0
EMP101380,SEA,4.0
EMP101381,SEA,4.0
EMP101382,SEA,3.0
EMP101384,SEA,3.0
EMP101385,SEA,3.0
EMP101387,SEA,3.0
EMP101388,SEA,3.0
EMP101389,SEA,1.0
EMP101390,SEA,2.0
EMP101391,SEA,3.0
EMP101392,SEA,1.0
EMP101393,SEA,4.0
EMP101394,SEA,3.0
EMP101395,SEA,5.0
EMP101396,SEA,5.0
EMP101397,SEA,3.0
EMP101398,SEA,3.0
EMP101399,SEA,0.0
EMP101400,SEA,4.0
EMP101401,SEA,2.0
EMP101402,SEA,3.0
EMP101403,SEA,3.0
EMP101406,SEA,3.0
EMP101407,SEA,2.0
EMP101408,SEA,3.0
EMP101409,SEA,0.0
EMP101410,SEA,3.0
EMP101411,SEA,4.0
EMP101412,SEA,3.0
EMP101413,SEA,3.0
EMP101414,SEA,3.0
EMP101415,SEA,3.0
EMP101416,SEA,2.0
EMP101417,SEA,2.0
EMP101418,SEA,2.0
EMP101419,SEA,4.0
EMP101420,SEA,5.0
EMP101421,SEA,2.0
EMP101422,SEA,2.0
EMP101423,SEA,3.0
EMP101424,SEA,4.0
EMP101425,SEA,2.0
EMP101426,SEA,2.0
EMP101427,SEA,5.0
EMP101428,SEA,5.0
EMP101429,SEA,3.0
EMP101430,SEA,2.0
EMP101431,SEA,4.0
EMP101432,SEA,2.0
EMP101433,SEA,1.0
EMP101434,SEA,3.0
EMP101435,SEA,2.0
EMP101436,SEA,0.0
EMP101437,SEA,4.0
EMP101438,SEA,2.0
EMP101439,SEA,0.0
EMP101440,SEA,4.0
EMP101441,SEA,0.0
EMP101442,SEA,3.0
EMP101443,SEA,4.0
EMP101444,SEA,3.0
EMP101445,SEA,4.0
EMP101446,SEA,5.0
EMP101447,SEA,3.0
EMP101448,SEA,5.0
EMP101449,SEA,2.0
EMP101450,SEA,4.0
EMP101451,SEA,5.0
EMP101452,SEA,2.0
EMP101453,SEA,3.0
EMP101454,SEA,3.0
EMP101455,SEA,4.0
EMP101456,SEA,4.0
EMP101457,SEA,2.0
EMP101458,SEA,4.0
EMP101459,SEA,3.0
EMP101460,SEA,5.0
EMP101461,SEA,3.0
EMP101462,SEA,3.0
EMP101463,SEA,4.0
EMP101464,SEA,1.0
EMP101465,SEA,3.0
EMP101466,SEA,2.0
EMP101467,SEA,4.0
EMP101468,SEA,3.0
EMP101469,SEA,4.0
EMP101470,SEA,0.0
EMP101471,SEA,4.0
EMP101472,SEA,4.0
EMP101473,SEA,4.0
EMP101474,SEA,4.0
EMP101475,SEA,3.0
EMP101476,SEA,3.0
EMP101477,SEA,5.0
EMP101478,SEA,1.0
EMP101480,SEA,3.0
EMP101481,SEA,3.0
EMP101482,SEA,0.0
EMP101483,SEA,3.0
EMP101484,SEA,5.0
EMP101485,SEA,1.0
EMP101486,SEA,1.0
EMP101487,SEA,5.0
EMP101488,SEA,2.0
EMP101489,SEA,4.0
EMP101490,SEA,1.0
EMP101492,SEA,3.0
EMP101493,SEA,4.0
EMP101495,SEA,5.0
EMP101496,SEA,0.0
EMP101497,SEA,3.0
EMP101498,SEA,3.0
EMP101499,SEA,2.0
EMP101500,SEA,3.0
EMP101501,SEA,3.0
EMP101502,SEA,4.0
EMP101503,SEA,1.0
EMP101504,SEA,3.0
EMP101505,SEA,5.0
EMP101506,SEA,1.0
EMP101507,SEA,5.0
EMP101508,SEA,4.0
EMP101511,SEA,1.0
EMP101512,SEA,4.0
EMP101513,SEA,2.0
EMP101514,SEA,3.0
EMP101515,SEA,2.0
EMP101516,SEA,0.0
EMP101517,SEA,3.0
EMP101518,SEA,0.0
EMP101519,SEA,4.0
EMP101520,SEA,3.0
EMP101521,SEA,3.0
EMP101522,SEA,3.0
EMP101523,SEA,4.0
EMP101525,SEA,4.0
EMP101526,SEA,2.0
EMP101527,SEA,2.0
EMP101528,SEA,2.0
EMP101529,SEA,1.0
EMP101530,SEA,3.0
EMP101531,SEA,3.0
EMP101532,SEA,1.0
EMP101533,SEA,4.0
EMP101534,SEA,5.0
EMP101535,SEA,4.0
EMP101536,SEA,5.0
EMP101537,SEA,4.0
EMP101538,SEA,4.0
EMP101539,SEA,2.0
EMP101540,SEA,3.0
EMP101541,SEA,0.0
EMP101542,SEA,4.0
EMP101543,SEA,3.0
EMP101544,SEA,3.0
EMP101545,SEA,3.0
EMP101546,SEA,3.0
EMP101547,SEA,5.0
EMP101549,SEA,2.0
EMP101550,SEA,5.0
EMP101551,SEA,4.0
EMP101552,SEA,4.0
EMP101553,SEA,2.0
EMP101554,SEA,3.0
EMP101555,SEA,0.0
EMP101556,SEA,2.0
EMP101557,SEA,0.0
EMP101559,SEA,5.0
EMP101560,SEA,3.0
EMP101562,SEA,0.0
EMP101564,SEA,2.0
EMP101565,SEA,0.0
EMP101566,SEA,4.0
EMP101567,SEA,3.0
EMP101568,SEA,4.0
EMP101569,SEA,4.0
EMP101570,SEA,5.0
EMP101572,SEA,1.0
EMP101573,SEA,5.0
EMP101574,SEA,4.0
EMP101575,SEA,2.0
EMP101576,SEA,3.0
EMP101577,SEA,4.0
EMP101578,SEA,5.0
EMP101580,SEA,2.0
EMP101581,SEA,2.0
EMP101583,SEA,4.0
EMP101585,SEA,3.0
EMP101586,SEA,5.0
EMP101587,SEA,4.0
EMP101588,SEA,4.0
EMP101589,SEA,5.0
EMP101590,SEA,0.0
EMP101591,SEA,5.0
EMP101593,SEA,3.0
EMP101594,SEA,4.0
EMP101595,SEA,3.0
EMP101596,SEA,4.0
EMP101597,SEA,0.0
EMP101599,SEA,5.0
EMP101600,SEA,3.0
EMP101601,SEA,3.0
EMP101603,SEA,4.0
EMP101604,SEA,3.0
EMP101605,SEA,3.0
EMP101606,SEA,2.0
EMP101607,SEA,3.0
EMP101608,SEA,3.0
EMP101609,SEA,2.0
EMP101610,SEA,3.0
EMP101612,SEA,1.0
EMP101613,SEA,0.0
EMP101614,SEA,3.0
EMP101615,SEA,3.0
EMP101616,SEA,2.0
EMP101617,SEA,3.0
EMP101618,SEA,4.0
EMP101619,SEA,5.0
EMP101620,SEA,5.0
EMP101621,SEA,4.0
EMP101622,SEA,3.0
EMP101623,SEA,3.0
EMP101624,SEA,4.0
EMP101625,SEA,2.0
EMP101626,SEA,1.0
EMP101627,SEA,5.0
EMP101628,SEA,3.0
EMP101629,SEA,2.0
EMP101630,SEA,4.0
EMP101632,SEA,5.0
EMP101633,SEA,3.0
EMP101634,SEA,3.0
EMP101635,SEA,3.0
EMP101636,SEA,1.0
EMP101637,SEA,3.0
EMP101638,SEA,2.0
EMP101640,SEA,2.0
EMP101641,SEA,3.0
EMP101642,SEA,5.0
EMP101643,SEA,4.0
EMP101644,SEA,4.0
EMP101645,SEA,3.0
EMP101646,SEA,2.0
EMP101647,SEA,3.0
EMP101648,SEA,4.0
EMP101649,SEA,1.0
EMP101650,SEA,5.0
EMP101651,SEA,3.0
EMP101652,SEA,2.0
EMP101653,SEA,2.0
EMP101656,SEA,4.0
EMP101657,SEA,3.0
EMP101658,SEA,1.0
EMP101659,SEA,2.0
EMP101660,SEA,2.0
EMP101661,SEA,5.0
EMP101662,SEA,2.0
EMP101663,SEA,4.0
EMP101664,SEA,2.0
EMP101665,SEA,4.0
EMP101666,SEA,1.0
EMP101667,SEA,2.0
EMP101668,SEA,2.0
EMP101669,SEA,4.0
EMP101670,SEA,3.0
EMP101671,SEA,1.0
EMP101672,SEA,0.0
EMP101673,SEA,2.0
EMP101674,SEA,3.0
EMP101675,SEA,0.0
EMP101676,SEA,5.0
EMP101677,SEA,3.0
EMP101678,SEA,3.0
EMP101679,SEA,2.0
EMP101680,SEA,4.0
EMP101681,SEA,4.0
EMP101682,SEA,3.0
EMP101683,SEA,5.0
EMP101684,SEA,5.0
EMP101685,SEA,3.0
EMP101686,SEA,5.0
EMP101687,SEA,3.0
EMP101688,SEA,1.0
EMP101689,SEA,3.0
EMP101690,SEA,3.0
EMP101691,SEA,1.0
EMP101692,SEA,3.0
EMP101693,SEA,4.0
EMP101694,SEA,3.0
EMP101695,SEA,1.0
EMP101696,SEA,1.0
EMP101697,SEA,2.0
EMP101698,SEA,1.0
EMP101699,SEA,4.0
EMP101700,SEA,4.0
EMP101702,SEA,3.0
EMP101703,SEA,3.0
EMP101705,SEA,3.0
EMP101706,SEA,4.0
EMP101707,SEA,3.0
EMP101708,SEA,4.0
EMP101709,SEA,1.0
EMP101710,SEA,4.0
EMP101712,SEA,5.0
EMP101713,SEA,0.0
EMP101714,SEA,4.0
EMP101715,SEA,5.0
EMP101716,SEA,4.0
EMP101717,SEA,2.0
EMP101718,SEA,5.0
EMP101719,SEA,3.0
EMP101720,SEA,4.0
EMP101721,SEA,4.0
EMP101722,SEA,0.0
EMP101724,SEA,4.0
EMP101725,SEA,0.0
EMP101726,SEA,5.0
EMP101727,SEA,5.0
EMP101729,SEA,2.0
EMP101731,SEA,4.0
EMP101732,SEA,3.0
EMP101733,SEA,1.0
EMP101734,SEA,0.0
EMP101735,SEA,4.0
EMP101736,SEA,1.0
EMP101737,SEA,2.0
EMP101738,SEA,3.0
EMP101739,SEA,2.0
EMP101741,SEA,3.0
EMP101742,SEA,0.0
EMP101743,SEA,3.0
EMP101744,SEA,4.0
EMP101745,SEA,2.0
EMP101746,SEA,2.0
EMP101747,SEA,0.0
EMP101748,SEA,4.0
EMP101749,SEA,1.0
EMP101750,SEA,3.0
EMP101751,SEA,0.0
EMP101752,SEA,2.0
EMP101753,SEA,3.0
EMP101754,SEA,0.0
EMP101755,SEA,2.0
EMP101757,SEA,4.0
EMP101758,SEA,3.0
EMP101759,SEA,0.0
EMP101760,SEA,2.0
EMP101762,SEA,4.0
EMP101763,SEA,4.0
EMP101764,SEA,5.0
EMP101766,SEA,4.0
EMP101767,SEA,3.0
EMP101768,SEA,2.0
EMP101769,SEA,3.0
EMP101770,SEA,1.0
EMP101771,SEA,5.0
EMP101772,SEA,2.0
EMP101773,SEA,3.0
EMP101774,SEA,1.0
EMP101775,SEA,3.0
EMP101776,SEA,1.0
EMP101777,SEA,2.0
EMP101778,SEA,2.0
EMP101779,SEA,3.0
EMP101780,SEA,3.0
EMP101781,SEA,5.0
EMP101782,SEA,3.0
EMP101783,SEA,3.0
EMP101784,SEA,3.0
EMP101785,SEA,1.0
EMP101786,SEA,4.0
EMP101787,SEA,5.0
EMP101788,SEA,4.0
EMP101789,SEA,2.0
EMP101790,SEA,2.0
EMP101791,SEA,4.0
EMP101792,SEA,5.0
EMP101793,SEA,2.0
EMP101794,SEA,5.0
EMP101795,SEA,3.0
EMP101796,SEA,3.0
EMP101797,SEA,4.0
EMP101799,SEA,0.0
EMP101800,SEA,3.0
EMP101801,SEA,4.0
EMP101802,SEA,4.0
EMP101803,SEA,4.0
EMP101804,SEA,3.0
EMP101805,SEA,3.0
EMP101806,SEA,5.0
EMP101807,SEA,2.0
EMP101808,SEA,1.0
EMP101809,SEA,4.0
EMP101810,SEA,0.0
EMP101811,SEA,4.0
EMP101812,SEA,4.0
EMP101813,SEA,3.0
EMP101815,SEA,3.0
EMP101816,SEA,3.0
EMP101817,SEA,2.0
EMP101818,SEA,4.0
EMP101819,SEA,3.0
EMP101820,SEA,3.0
EMP101821,SEA,2.0
EMP101823,SEA,3.0
EMP101825,SEA,1.0
EMP101826,SEA,2.0
EMP101827,SEA,3.0
EMP101828,SEA,5.0
EMP101829,SEA,4.0
EMP101830,SEA,3.0
EMP101831,SEA,2.0
EMP101832,SEA,3.0
EMP101833,SEA,4.0
EMP101834,SEA,1.0
EMP101835,SEA,3.0
EMP101836,SEA,4.0
EMP101837,SEA,3.0
EMP101838,SEA,4.0
EMP101839,SEA,2.0
EMP101840,SEA,2.0
EMP101842,SEA,0.0
EMP101843,SEA,2.0
EMP101844,SEA,2.0
EMP101846,SEA,5.0
EMP101847,SEA,3.0
EMP101848,SEA,4.0
EMP101849,SEA,3.0
EMP101850,SEA,3.0
EMP101851,SEA,2.0
EMP101852,SEA,1.0
EMP101853,SEA,5.0
EMP101854,SEA,4.0
EMP101855,SEA,3.0
EMP101856,SEA,4.0
EMP101857,SEA,4.0
EMP101858,SEA,5.0
EMP101859,SEA,3.0
EMP101860,SEA,0.0
EMP101861,SEA,1.0
EMP101862,SEA,5.0
EMP101863,SEA,0.0
EMP101864,SEA,0.0
EMP101865,SEA,0.0
EMP101866,SEA,3.0
EMP101868,SEA,3.0
EMP101869,SEA,4.0
EMP101870,SEA,4.0
EMP101871,SEA,2.0
EMP101872,SEA,1.0
EMP101874,SEA,3.0
EMP101875,SEA,3.0
EMP101876,SEA,3.0
EMP101878,SEA,5.0
EMP101879,SEA,4.0
EMP101880,SEA,2.0
EMP101881,SEA,3.0
EMP101882,SEA,3.0
EMP101883,SEA,1.0
EMP101884,SEA,3.0
EMP101885,SEA,2.0
EMP101886,SEA,3.0
EMP101887,SEA,3.0
EMP101888,SEA,2.0
EMP101889,SEA,1.0
EMP101890,SEA,5.0
EMP101891,SEA,3.0
EMP101892,SEA,2.0
EMP101893,SEA,1.0
EMP101895,SEA,4.0
EMP101896,SEA,3.0
EMP101897,SEA,0.0
EMP101898,SEA,1.0
EMP101899,SEA,4.0
EMP101900,SEA,0.0
EMP101901,SEA,3.0
EMP101902,SEA,2.0
EMP101903,SEA,4.0
EMP101904,SEA,2.0
EMP101905,SEA,4.0
EMP101906,SEA,0.0
EMP101907,SEA,4.0
EMP101908,SEA,0.0
EMP101909,SEA,4.0
EMP101910,SEA,1.0
EMP101911,SEA,4.0
EMP101912,SEA,4.0
EMP101913,SEA,2.0
EMP101914,SEA,1.0
EMP101915,SEA,4.0
EMP101916,SEA,4.0
EMP101917,SEA,3.0
EMP101918,SEA,3.0
EMP101919,SEA,2.0
EMP101921,SEA,1.0
EMP101922,SEA,2.0
EMP101923,SEA,5.0
EMP101924,SEA,4.0
EMP101925,SEA,3.0
EMP101926,SEA,0.0
EMP101927,SEA,3.0
EMP101928,SEA,0.0
EMP101929,SEA,3.0
EMP101930,SEA,3.0
EMP101931,SEA,2.0
EMP101932,SEA,2.0
EMP101933,SEA,2.0
EMP101934,SEA,4.0
EMP101935,SEA,3.0
EMP101936,SEA,3.0
EMP101937,SEA,4.0
EMP101938,SEA,3.0
EMP101940,SEA,1.0
EMP101941,SEA,3.0
EMP101942,SEA,2.0
EMP101943,SEA,3.0
EMP101945,SEA,4.0
EMP101946,SEA,3.0
EMP101947,SEA,2.0
EMP101948,SEA,3.0
EMP101949,SEA,3.0
EMP101950,SEA,4.0
EMP101952,SEA,3.0
EMP101953,SEA,1.0
EMP101954,SEA,4.0
EMP101955,SEA,2.0
EMP101956,SEA,3.0
EMP101957,SEA,4.0
EMP101958,SEA,2.0
EMP101961,SEA,5.0
EMP101962,SEA,3.0
EMP101963,SEA,5.0
EMP101964,SEA,3.0
EMP101966,SEA,2.0
EMP101967,SEA,1.0
EMP101968,SEA,1.0
EMP101970,SEA,3.0
EMP101971,SEA,5.0
EMP101972,SEA,3.0
EMP101973,SEA,5.0
EMP101974,SEA,0.0
EMP101975,SEA,5.0
EMP101976,SEA,0.0
EMP101977,SEA,5.0
EMP101978,SEA,2.0
EMP101979,SEA,4.0
EMP101981,SEA,4.0
EMP101982,SEA,2.0
EMP101984,SEA,3.0
EMP101985,SEA,0.0
EMP101986,SEA,5.0
EMP101987,SEA,2.0
EMP101988,SEA,3.0
EMP101989,SEA,3.0
EMP101990,SEA,0.0
EMP101991,SEA,4.0
EMP101993,SEA,3.0
EMP101994,SEA,2.0
EMP101995,SEA,4.0
EMP101996,SEA,4.0
EMP101997,SEA,3.0
EMP101998,SEA,0.0
EMP101999,SEA,3.0
DUP9015,SEA,4.0
DUP5237,SEA,3.0
DUP2722,SEA,4.0
DUP3015,SEA,3.0
DUP1942,SEA,5.0
DUP2096,SEA,3.0
DUP4177,SEA,2.0
DUP9801,SEA,5.0
DUP3452,SEA,4.0
EMP100000,QDD,3.0
EMP100001,QDD,2.0
EMP100002,QDD,5.0
EMP100003,QDD,3.0
EMP100004,QDD,3.0
EMP100005,QDD,3.0
EMP100006,QDD,4.0
EMP100007,QDD,3.0
EMP100008,QDD,2.0
EMP100010,QDD,5.0
EMP100011,QDD,0.0
EMP100012,QDD,4.0
EMP100013,QDD,2.0
EMP100014,QDD,3.0
EMP100016,QDD,3.0
EMP100017,QDD,4.0
EMP100018,QDD,2.0
EMP100019,QDD,3.0
EMP100020,QDD,4.0
EMP100022,QDD,4.0
EMP100023,QDD,3.0
EMP100024,QDD,5.0
EMP100026,QDD,4.0
EMP100027,QDD,1.0
EMP100028,QDD,3.0
EMP100030,QDD,4.0
EMP100031,QDD,2.0
EMP100032,QDD,2.0
EMP100033,QDD,1.0
EMP100035,QDD,2.0
EMP100036,QDD,3.0
EMP100037,QDD,4.0
EMP100039,QDD,5.0
EMP100040,QDD,1.0
EMP100041,QDD,0.0
EMP100042,QDD,4.0
EMP100043,QDD,5.0
EMP100044,QDD,4.0
EMP100045,QDD,4.0
EMP100046,QDD,2.0
EMP100047,QDD,1.0
EMP100048,QDD,3.0
EMP100049,QDD,4.0
EMP100050,QDD,5.0
EMP100051,QDD,2.0
EMP100052,QDD,5.0
EMP100053,QDD,3.0
EMP100054,QDD,0.0
EMP100055,QDD,4.0
EMP100056,QDD,4.0
EMP100057,QDD,3.0
EMP100058,QDD,1.0
EMP100059,QDD,5.0
EMP100060,QDD,0.0
EMP100061,QDD,0.0
EMP100062,QDD,4.0
EMP100063,QDD,4.0
EMP100064,QDD,2.0
EMP100065,QDD,0.0
EMP100066,QDD,3.0
EMP100067,QDD,3.0
EMP100068,QDD,0.0
EMP100071,QDD,4.0
EMP100072,QDD,2.0
EMP100073,QDD,2.0
EMP100074,QDD,4.0
EMP100075,QDD,5.0
EMP100076,QDD,4.0
EMP100077,QDD,2.0
EMP100078,QDD,2.0
EMP100079,QDD,4.0
EMP100080,QDD,3.0
EMP100081,QDD,4.0
EMP100082,QDD,0.0
EMP100084,QDD,4.0
EMP100085,QDD,4.0
EMP100086,QDD,4.0
EMP100087,QDD,1.0
EMP100088,QDD,2.0
EMP100090,QDD,5.0
EMP100091,QDD,0.0
EMP100092,QDD,4.0
EMP100093,QDD,2.0
EMP100094,QDD,4.0
EMP100095,QDD,4.0
EMP100096,QDD,3.0
EMP100097,QDD,3.0
EMP100098,QDD,4.0
EMP100099,QDD,2.0
EMP100100,QDD,0.0
EMP100101,QDD,4.0
EMP100103,QDD,5.0
EMP100104,QDD,1.0
EMP100105,QDD,2.0
EMP100106,QDD,1.0
EMP100108,QDD,4.0
EMP100109,QDD,2.0
EMP100110,QDD,3.0
EMP100111,QDD,0.0
EMP100112,QDD,3.0
EMP100114,QDD,0.0
EMP100115,QDD,1.0
EMP100117,QDD,4.0
EMP100119,QDD,5.0
EMP100120,QDD,2.0
EMP100121,QDD,0.0
EMP100122,QDD,1.0
EMP100123,QDD,0.0
EMP100124,QDD,2.0
EMP100125,QDD,4.0
EMP100126,QDD,3.0
EMP100127,QDD,4.0
EMP100128,QDD,2.0
EMP100129,QDD,2.0
EMP100130,QDD,3.0
EMP100131,QDD,3.0
EMP100132,QDD,2.0
EMP100133,QDD,3.0
EMP100134,QDD,3.0
EMP100135,QDD,4.0
EMP100137,QDD,3.0
EMP100138,QDD,5.0
EMP100139,QDD,3.0
EMP100140,QDD,4.0
EMP100141,QDD,0.0
EMP100142,QDD,4.0
EMP100143,QDD,0.0
EMP100144,QDD,2.0
EMP100145,QDD,0.0
EMP100147,QDD,3.0
EMP100148,QDD,1.0
EMP100149,QDD,2.0
EMP100151,QDD,2.0
EMP100152,QDD,3.0
EMP100153,QDD,1.0
EMP100154,QDD,1.0
EMP100155,QDD,2.0
EMP100156,QDD,3.0
EMP100157,QDD,2.0
EMP100160,QDD,4.0
EMP100161,QDD,1.0
EMP100162,QDD,1.0
EMP100163,QDD,1.0
EMP100164,QDD,0.0
EMP100165,QDD,4.0
EMP100166,QDD,0.0
EMP100167,QDD,4.0
EMP100168,QDD,0.0
EMP100170,QDD,2.0
EMP100171,QDD,3.0
EMP100172,QDD,4.0
EMP100173,QDD,2.0
EMP100175,QDD,3.0
EMP100176,QDD,2.0
EMP100178,QDD,5.0
EMP100179,QDD,3.0
EMP100180,QDD,3.0
EMP100181,QDD,0.0
EMP100182,QDD,3.0
EMP100183,QDD,0.0
EMP100184,QDD,1.0
EMP100185,QDD,1.0
EMP100186,QDD,5.0
EMP100187,QDD,3.0
EMP100188,QDD,4.0
EMP100189,QDD,0.0
EMP100190,QDD,3.0
EMP100191,QDD,1.0
EMP100193,QDD,3.0
EMP100194,QDD,4.0
EMP100195,QDD,4.0
EMP100196,QDD,3.0
EMP100197,QDD,3.0
EMP100199,QDD,4.0
EMP100200,QDD,3.0
EMP100201,QDD,2.0
EMP100202,QDD,3.0
EMP100203,QDD,4.0
EMP100204,QDD,3.0
EMP100205,QDD,0.0
EMP100206,QDD,2.0
EMP100209,QDD,3.0
EMP100210,QDD,3.0
EMP100211,QDD,4.0
EMP100212,QDD,4.0
EMP100213,QDD,4.0
EMP100214,QDD,1.0
EMP100215,QDD,3.0
EMP100216,QDD,4.0
EMP100217,QDD,2.0
EMP100218,QDD,0.0
EMP100220,QDD,5.0
EMP100221,QDD,2.0
EMP100222,QDD,0.0
EMP100223,QDD,1.0
EMP100224,QDD,3.0
EMP100225,QDD,3.0
EMP100226,QDD,3.0
EMP100228,QDD,1.0
EMP100229,QDD,5.0
EMP100230,QDD,4.0
EMP100231,QDD,5.0
EMP100232,QDD,3.0
EMP100233,QDD,4.0
EMP100235,QDD,4.0
EMP100236,QDD,4.0
EMP100238,QDD,4.0
